link_id,application_name,source_screen_id,source_element_id,target_screen_id,participant_id,rating
8,atlas,407:6908,407:6917,407:6815,11,5
8,atlas,407:6908,407:6917,407:6815,12,5
8,atlas,407:6908,407:6917,407:6815,13,5
8,atlas,407:6908,407:6917,407:6815,14,5
8,atlas,407:6908,407:6917,407:6815,15,4
8,atlas,407:6908,407:6917,407:6815,16,4
8,atlas,407:6908,407:6917,407:6815,17,5
8,atlas,407:6908,407:6917,407:6815,18,5
8,atlas,407:6908,407:6917,407:6815,19,3
8,atlas,407:6908,407:6917,407:6815,20,3
8,atlas,407:6908,407:6917,407:6815,21,4
8,atlas,407:6908,407:6917,407:6815,22,5
8,atlas,407:6908,407:6917,407:6815,23,5
8,atlas,407:6908,407:6917,407:6815,24,5
8,atlas,407:6908,407:6917,407:6815,25,5
8,atlas,407:6908,407:6917,407:6815,26,4
8,atlas,407:6908,407:6917,407:6815,27,5
8,atlas,407:6908,407:6917,407:6815,28,5
8,atlas,407:6908,407:6917,407:6815,29,5
8,atlas,407:6908,407:6917,407:6815,30,4
8,atlas,407:6908,407:6917,407:6815,31,2
8,atlas,407:6908,407:6917,407:6815,32,5
8,atlas,407:6908,407:6917,407:6815,33,5
8,atlas,407:6908,407:6917,407:6815,34,5
8,atlas,407:6908,407:6917,407:6815,35,5
8,atlas,407:6908,407:6917,407:6815,36,5
9,atlas,407:6868,407:6878,407:6755,1,1
9,atlas,407:6868,407:6878,407:6755,2,1
9,atlas,407:6868,407:6878,407:6755,3,1
9,atlas,407:6868,407:6878,407:6755,4,1
9,atlas,407:6868,407:6878,407:6755,5,2
9,atlas,407:6868,407:6878,407:6755,6,1
9,atlas,407:6868,407:6878,407:6755,7,1
9,atlas,407:6868,407:6878,407:6755,8,4
9,atlas,407:6868,407:6878,407:6755,9,4
9,atlas,407:6868,407:6878,407:6755,10,1
9,atlas,407:6868,407:6878,407:6755,11,1
9,atlas,407:6868,407:6878,407:6755,12,1
9,atlas,407:6868,407:6878,407:6755,13,2
9,atlas,407:6868,407:6878,407:6755,14,3
9,atlas,407:6868,407:6878,407:6755,15,4
9,atlas,407:6868,407:6878,407:6755,16,2
9,atlas,407:6868,407:6878,407:6755,17,3
9,atlas,407:6868,407:6878,407:6755,18,5
9,atlas,407:6868,407:6878,407:6755,19,5
9,atlas,407:6868,407:6878,407:6755,20,5
9,atlas,407:6868,407:6878,407:6755,21,2
9,atlas,407:6868,407:6878,407:6755,22,1
9,atlas,407:6868,407:6878,407:6755,23,3
9,atlas,407:6868,407:6878,407:6755,24,3
9,atlas,407:6868,407:6878,407:6755,25,5
9,atlas,407:6868,407:6878,407:6755,26,1
9,atlas,407:6868,407:6878,407:6755,27,1
9,atlas,407:6868,407:6878,407:6755,28,3
9,atlas,407:6868,407:6878,407:6755,29,1
9,atlas,407:6868,407:6878,407:6755,30,1
9,atlas,407:6868,407:6878,407:6755,31,1
9,atlas,407:6868,407:6878,407:6755,32,2
9,atlas,407:6868,407:6878,407:6755,33,2
9,atlas,407:6868,407:6878,407:6755,34,3
9,atlas,407:6868,407:6878,407:6755,35,1
9,atlas,407:6868,407:6878,407:6755,36,1
10,atlas,407:6755,407:6786,407:6815,1,1
10,atlas,407:6755,407:6786,407:6815,2,1
10,atlas,407:6755,407:6786,407:6815,3,1
10,atlas,407:6755,407:6786,407:6815,4,1
10,atlas,407:6755,407:6786,407:6815,5,2
10,atlas,407:6755,407:6786,407:6815,6,1
10,atlas,407:6755,407:6786,407:6815,7,1
10,atlas,407:6755,407:6786,407:6815,8,1
10,atlas,407:6755,407:6786,407:6815,9,4
10,atlas,407:6755,407:6786,407:6815,10,1
10,atlas,407:6755,407:6786,407:6815,11,1
10,atlas,407:6755,407:6786,407:6815,12,1
10,atlas,407:6755,407:6786,407:6815,13,1
10,atlas,407:6755,407:6786,407:6815,14,1
10,atlas,407:6755,407:6786,407:6815,15,2
10,atlas,407:6755,407:6786,407:6815,16,1
10,atlas,407:6755,407:6786,407:6815,17,1
10,atlas,407:6755,407:6786,407:6815,18,1
10,atlas,407:6755,407:6786,407:6815,19,1
10,atlas,407:6755,407:6786,407:6815,20,4
10,atlas,407:6755,407:6786,407:6815,21,3
10,atlas,407:6755,407:6786,407:6815,22,1
10,atlas,407:6755,407:6786,407:6815,23,2
10,atlas,407:6755,407:6786,407:6815,24,1
10,atlas,407:6755,407:6786,407:6815,25,1
10,atlas,407:6755,407:6786,407:6815,26,1
10,atlas,407:6755,407:6786,407:6815,27,1
10,atlas,407:6755,407:6786,407:6815,28,1
10,atlas,407:6755,407:6786,407:6815,29,1
10,atlas,407:6755,407:6786,407:6815,30,2
10,atlas,407:6755,407:6786,407:6815,31,1
10,atlas,407:6755,407:6786,407:6815,32,1
10,atlas,407:6755,407:6786,407:6815,33,1
10,atlas,407:6755,407:6786,407:6815,34,1
10,atlas,407:6755,407:6786,407:6815,35,1
10,atlas,407:6755,407:6786,407:6815,36,1
11,atlas,407:6868,407:6883,407:6755,1,3
11,atlas,407:6868,407:6883,407:6755,2,2
11,atlas,407:6868,407:6883,407:6755,3,1
11,atlas,407:6868,407:6883,407:6755,4,1
11,atlas,407:6868,407:6883,407:6755,5,1
11,atlas,407:6868,407:6883,407:6755,6,1
11,atlas,407:6868,407:6883,407:6755,7,2
11,atlas,407:6868,407:6883,407:6755,8,2
11,atlas,407:6868,407:6883,407:6755,9,4
11,atlas,407:6868,407:6883,407:6755,10,1
11,atlas,407:6868,407:6883,407:6755,11,1
11,atlas,407:6868,407:6883,407:6755,12,1
11,atlas,407:6868,407:6883,407:6755,13,4
11,atlas,407:6868,407:6883,407:6755,14,4
11,atlas,407:6868,407:6883,407:6755,15,4
11,atlas,407:6868,407:6883,407:6755,16,1
11,atlas,407:6868,407:6883,407:6755,17,1
11,atlas,407:6868,407:6883,407:6755,18,5
11,atlas,407:6868,407:6883,407:6755,19,3
11,atlas,407:6868,407:6883,407:6755,20,5
11,atlas,407:6868,407:6883,407:6755,21,3
11,atlas,407:6868,407:6883,407:6755,22,1
11,atlas,407:6868,407:6883,407:6755,23,3
11,atlas,407:6868,407:6883,407:6755,24,1
11,atlas,407:6868,407:6883,407:6755,25,5
11,atlas,407:6868,407:6883,407:6755,26,1
11,atlas,407:6868,407:6883,407:6755,27,1
11,atlas,407:6868,407:6883,407:6755,28,3
11,atlas,407:6868,407:6883,407:6755,29,1
11,atlas,407:6868,407:6883,407:6755,30,2
11,atlas,407:6868,407:6883,407:6755,31,1
11,atlas,407:6868,407:6883,407:6755,32,2
11,atlas,407:6868,407:6883,407:6755,33,1
11,atlas,407:6868,407:6883,407:6755,34,3
11,atlas,407:6868,407:6883,407:6755,35,1
11,atlas,407:6868,407:6883,407:6755,36,1
12,atlas,407:6815,407:6824,407:6755,1,1
12,atlas,407:6815,407:6824,407:6755,2,1
12,atlas,407:6815,407:6824,407:6755,3,1
12,atlas,407:6815,407:6824,407:6755,4,1
12,atlas,407:6815,407:6824,407:6755,5,2
12,atlas,407:6815,407:6824,407:6755,6,1
12,atlas,407:6815,407:6824,407:6755,7,1
12,atlas,407:6815,407:6824,407:6755,8,1
12,atlas,407:6815,407:6824,407:6755,9,4
12,atlas,407:6815,407:6824,407:6755,10,1
12,atlas,407:6815,407:6824,407:6755,11,1
12,atlas,407:6815,407:6824,407:6755,12,1
12,atlas,407:6815,407:6824,407:6755,13,1
12,atlas,407:6815,407:6824,407:6755,14,2
12,atlas,407:6815,407:6824,407:6755,15,4
12,atlas,407:6815,407:6824,407:6755,16,1
12,atlas,407:6815,407:6824,407:6755,17,1
12,atlas,407:6815,407:6824,407:6755,18,1
12,atlas,407:6815,407:6824,407:6755,19,1
12,atlas,407:6815,407:6824,407:6755,20,4
12,atlas,407:6815,407:6824,407:6755,21,2
12,atlas,407:6815,407:6824,407:6755,22,2
12,atlas,407:6815,407:6824,407:6755,23,3
12,atlas,407:6815,407:6824,407:6755,24,3
12,atlas,407:6815,407:6824,407:6755,25,5
12,atlas,407:6815,407:6824,407:6755,26,2
12,atlas,407:6815,407:6824,407:6755,27,1
12,atlas,407:6815,407:6824,407:6755,28,1
12,atlas,407:6815,407:6824,407:6755,29,1
12,atlas,407:6815,407:6824,407:6755,30,1
12,atlas,407:6815,407:6824,407:6755,31,1
12,atlas,407:6815,407:6824,407:6755,32,1
12,atlas,407:6815,407:6824,407:6755,33,2
12,atlas,407:6815,407:6824,407:6755,34,1
12,atlas,407:6815,407:6824,407:6755,35,1
12,atlas,407:6815,407:6824,407:6755,36,1
13,atlas,407:6755,407:6772,407:6868,1,1
13,atlas,407:6755,407:6772,407:6868,2,3
13,atlas,407:6755,407:6772,407:6868,3,3
13,atlas,407:6755,407:6772,407:6868,4,4
13,atlas,407:6755,407:6772,407:6868,5,3
13,atlas,407:6755,407:6772,407:6868,6,1
13,atlas,407:6755,407:6772,407:6868,7,3
13,atlas,407:6755,407:6772,407:6868,8,4
13,atlas,407:6755,407:6772,407:6868,9,4
13,atlas,407:6755,407:6772,407:6868,10,4
13,atlas,407:6755,407:6772,407:6868,11,4
13,atlas,407:6755,407:6772,407:6868,12,2
13,atlas,407:6755,407:6772,407:6868,13,2
13,atlas,407:6755,407:6772,407:6868,14,3
13,atlas,407:6755,407:6772,407:6868,15,5
13,atlas,407:6755,407:6772,407:6868,16,2
13,atlas,407:6755,407:6772,407:6868,17,5
13,atlas,407:6755,407:6772,407:6868,18,5
13,atlas,407:6755,407:6772,407:6868,19,3
13,atlas,407:6755,407:6772,407:6868,20,5
13,atlas,407:6755,407:6772,407:6868,21,1
13,atlas,407:6755,407:6772,407:6868,22,5
13,atlas,407:6755,407:6772,407:6868,23,3
13,atlas,407:6755,407:6772,407:6868,24,2
13,atlas,407:6755,407:6772,407:6868,25,3
13,atlas,407:6755,407:6772,407:6868,26,5
13,atlas,407:6755,407:6772,407:6868,27,5
13,atlas,407:6755,407:6772,407:6868,28,3
13,atlas,407:6755,407:6772,407:6868,29,1
13,atlas,407:6755,407:6772,407:6868,30,5
13,atlas,407:6755,407:6772,407:6868,31,2
13,atlas,407:6755,407:6772,407:6868,32,2
13,atlas,407:6755,407:6772,407:6868,33,5
13,atlas,407:6755,407:6772,407:6868,34,4
13,atlas,407:6755,407:6772,407:6868,35,3
13,atlas,407:6755,407:6772,407:6868,36,1
14,atlas,407:6815,407:6845,407:6908,1,1
14,atlas,407:6815,407:6845,407:6908,2,1
14,atlas,407:6815,407:6845,407:6908,3,1
14,atlas,407:6815,407:6845,407:6908,4,1
14,atlas,407:6815,407:6845,407:6908,5,2
14,atlas,407:6815,407:6845,407:6908,6,1
14,atlas,407:6815,407:6845,407:6908,7,1
14,atlas,407:6815,407:6845,407:6908,8,1
14,atlas,407:6815,407:6845,407:6908,9,4
14,atlas,407:6815,407:6845,407:6908,10,1
14,atlas,407:6815,407:6845,407:6908,11,1
14,atlas,407:6815,407:6845,407:6908,12,1
14,atlas,407:6815,407:6845,407:6908,13,1
14,atlas,407:6815,407:6845,407:6908,14,3
14,atlas,407:6815,407:6845,407:6908,15,4
14,atlas,407:6815,407:6845,407:6908,16,1
14,atlas,407:6815,407:6845,407:6908,17,1
14,atlas,407:6815,407:6845,407:6908,18,1
14,atlas,407:6815,407:6845,407:6908,19,3
14,atlas,407:6815,407:6845,407:6908,20,3
14,atlas,407:6815,407:6845,407:6908,21,2
14,atlas,407:6815,407:6845,407:6908,22,1
14,atlas,407:6815,407:6845,407:6908,23,3
14,atlas,407:6815,407:6845,407:6908,24,3
14,atlas,407:6815,407:6845,407:6908,25,5
14,atlas,407:6815,407:6845,407:6908,26,1
14,atlas,407:6815,407:6845,407:6908,27,1
14,atlas,407:6815,407:6845,407:6908,28,1
14,atlas,407:6815,407:6845,407:6908,29,1
14,atlas,407:6815,407:6845,407:6908,30,1
14,atlas,407:6815,407:6845,407:6908,31,1
14,atlas,407:6815,407:6845,407:6908,32,1
14,atlas,407:6815,407:6845,407:6908,33,1
14,atlas,407:6815,407:6845,407:6908,34,1
14,atlas,407:6815,407:6845,407:6908,35,1
14,atlas,407:6815,407:6845,407:6908,36,1
15,atlas,407:6908,407:6936,407:6815,1,1
15,atlas,407:6908,407:6936,407:6815,2,1
15,atlas,407:6908,407:6936,407:6815,3,1
15,atlas,407:6908,407:6936,407:6815,4,1
15,atlas,407:6908,407:6936,407:6815,5,3
15,atlas,407:6908,407:6936,407:6815,6,1
15,atlas,407:6908,407:6936,407:6815,7,1
15,atlas,407:6908,407:6936,407:6815,8,1
15,atlas,407:6908,407:6936,407:6815,9,4
15,atlas,407:6908,407:6936,407:6815,10,2
15,atlas,407:6908,407:6936,407:6815,11,1
15,atlas,407:6908,407:6936,407:6815,12,1
15,atlas,407:6908,407:6936,407:6815,13,1
15,atlas,407:6908,407:6936,407:6815,14,2
15,atlas,407:6908,407:6936,407:6815,15,2
15,atlas,407:6908,407:6936,407:6815,16,1
15,atlas,407:6908,407:6936,407:6815,17,1
15,atlas,407:6908,407:6936,407:6815,18,5
15,atlas,407:6908,407:6936,407:6815,19,1
15,atlas,407:6908,407:6936,407:6815,20,3
15,atlas,407:6908,407:6936,407:6815,21,3
15,atlas,407:6908,407:6936,407:6815,22,1
15,atlas,407:6908,407:6936,407:6815,23,1
15,atlas,407:6908,407:6936,407:6815,24,1
15,atlas,407:6908,407:6936,407:6815,25,1
15,atlas,407:6908,407:6936,407:6815,26,1
15,atlas,407:6908,407:6936,407:6815,27,1
15,atlas,407:6908,407:6936,407:6815,28,1
15,atlas,407:6908,407:6936,407:6815,29,1
15,atlas,407:6908,407:6936,407:6815,30,2
15,atlas,407:6908,407:6936,407:6815,31,1
15,atlas,407:6908,407:6936,407:6815,32,1
15,atlas,407:6908,407:6936,407:6815,33,2
15,atlas,407:6908,407:6936,407:6815,34,1
15,atlas,407:6908,407:6936,407:6815,35,1
15,atlas,407:6908,407:6936,407:6815,36,1
16,atlas,407:6755,407:6811,407:6815,1,1
16,atlas,407:6755,407:6811,407:6815,2,1
16,atlas,407:6755,407:6811,407:6815,3,1
16,atlas,407:6755,407:6811,407:6815,4,1
16,atlas,407:6755,407:6811,407:6815,5,3
16,atlas,407:6755,407:6811,407:6815,6,1
16,atlas,407:6755,407:6811,407:6815,7,1
16,atlas,407:6755,407:6811,407:6815,8,1
16,atlas,407:6755,407:6811,407:6815,9,4
16,atlas,407:6755,407:6811,407:6815,10,1
16,atlas,407:6755,407:6811,407:6815,11,1
16,atlas,407:6755,407:6811,407:6815,12,1
16,atlas,407:6755,407:6811,407:6815,13,1
16,atlas,407:6755,407:6811,407:6815,14,4
16,atlas,407:6755,407:6811,407:6815,15,4
16,atlas,407:6755,407:6811,407:6815,16,1
16,atlas,407:6755,407:6811,407:6815,17,1
16,atlas,407:6755,407:6811,407:6815,18,5
16,atlas,407:6755,407:6811,407:6815,19,1
16,atlas,407:6755,407:6811,407:6815,20,3
16,atlas,407:6755,407:6811,407:6815,21,3
16,atlas,407:6755,407:6811,407:6815,22,1
16,atlas,407:6755,407:6811,407:6815,23,2
16,atlas,407:6755,407:6811,407:6815,24,1
16,atlas,407:6755,407:6811,407:6815,25,3
16,atlas,407:6755,407:6811,407:6815,26,1
16,atlas,407:6755,407:6811,407:6815,27,1
16,atlas,407:6755,407:6811,407:6815,28,1
16,atlas,407:6755,407:6811,407:6815,29,1
16,atlas,407:6755,407:6811,407:6815,30,3
16,atlas,407:6755,407:6811,407:6815,31,5
16,atlas,407:6755,407:6811,407:6815,32,1
16,atlas,407:6755,407:6811,407:6815,33,1
16,atlas,407:6755,407:6811,407:6815,34,1
16,atlas,407:6755,407:6811,407:6815,35,1
16,atlas,407:6755,407:6811,407:6815,36,1
17,atlas,407:6868,407:6886,407:6755,1,1
17,atlas,407:6868,407:6886,407:6755,2,1
17,atlas,407:6868,407:6886,407:6755,3,1
17,atlas,407:6868,407:6886,407:6755,4,1
17,atlas,407:6868,407:6886,407:6755,5,2
17,atlas,407:6868,407:6886,407:6755,6,1
17,atlas,407:6868,407:6886,407:6755,7,2
17,atlas,407:6868,407:6886,407:6755,8,3
17,atlas,407:6868,407:6886,407:6755,9,4
17,atlas,407:6868,407:6886,407:6755,10,1
17,atlas,407:6868,407:6886,407:6755,11,1
17,atlas,407:6868,407:6886,407:6755,12,1
17,atlas,407:6868,407:6886,407:6755,13,3
17,atlas,407:6868,407:6886,407:6755,14,4
17,atlas,407:6868,407:6886,407:6755,15,2
17,atlas,407:6868,407:6886,407:6755,16,1
17,atlas,407:6868,407:6886,407:6755,17,4
17,atlas,407:6868,407:6886,407:6755,18,5
17,atlas,407:6868,407:6886,407:6755,19,4
17,atlas,407:6868,407:6886,407:6755,20,4
17,atlas,407:6868,407:6886,407:6755,21,3
17,atlas,407:6868,407:6886,407:6755,22,1
17,atlas,407:6868,407:6886,407:6755,23,2
17,atlas,407:6868,407:6886,407:6755,24,1
17,atlas,407:6868,407:6886,407:6755,25,1
17,atlas,407:6868,407:6886,407:6755,26,1
17,atlas,407:6868,407:6886,407:6755,27,1
17,atlas,407:6868,407:6886,407:6755,28,1
17,atlas,407:6868,407:6886,407:6755,29,1
17,atlas,407:6868,407:6886,407:6755,30,1
17,atlas,407:6868,407:6886,407:6755,31,1
17,atlas,407:6868,407:6886,407:6755,32,1
17,atlas,407:6868,407:6886,407:6755,33,1
17,atlas,407:6868,407:6886,407:6755,34,4
17,atlas,407:6868,407:6886,407:6755,35,1
17,atlas,407:6868,407:6886,407:6755,36,1
18,atlas,407:6908,407:6920,407:6868,1,1
18,atlas,407:6908,407:6920,407:6868,2,1
18,atlas,407:6908,407:6920,407:6868,3,1
18,atlas,407:6908,407:6920,407:6868,4,1
18,atlas,407:6908,407:6920,407:6868,5,1
18,atlas,407:6908,407:6920,407:6868,6,1
18,atlas,407:6908,407:6920,407:6868,7,1
18,atlas,407:6908,407:6920,407:6868,8,1
18,atlas,407:6908,407:6920,407:6868,9,4
18,atlas,407:6908,407:6920,407:6868,10,1
18,atlas,407:6908,407:6920,407:6868,11,1
18,atlas,407:6908,407:6920,407:6868,12,1
18,atlas,407:6908,407:6920,407:6868,13,1
18,atlas,407:6908,407:6920,407:6868,14,1
18,atlas,407:6908,407:6920,407:6868,15,1
18,atlas,407:6908,407:6920,407:6868,16,1
18,atlas,407:6908,407:6920,407:6868,17,1
18,atlas,407:6908,407:6920,407:6868,18,1
18,atlas,407:6908,407:6920,407:6868,19,1
18,atlas,407:6908,407:6920,407:6868,20,5
18,atlas,407:6908,407:6920,407:6868,21,2
18,atlas,407:6908,407:6920,407:6868,22,1
18,atlas,407:6908,407:6920,407:6868,23,2
18,atlas,407:6908,407:6920,407:6868,24,1
18,atlas,407:6908,407:6920,407:6868,25,1
18,atlas,407:6908,407:6920,407:6868,26,1
18,atlas,407:6908,407:6920,407:6868,27,1
18,atlas,407:6908,407:6920,407:6868,28,1
18,atlas,407:6908,407:6920,407:6868,29,1
18,atlas,407:6908,407:6920,407:6868,30,2
18,atlas,407:6908,407:6920,407:6868,31,5
18,atlas,407:6908,407:6920,407:6868,32,1
18,atlas,407:6908,407:6920,407:6868,33,1
18,atlas,407:6908,407:6920,407:6868,34,1
18,atlas,407:6908,407:6920,407:6868,35,1
18,atlas,407:6908,407:6920,407:6868,36,1
19,atlas,407:6755,407:6761,407:6908,1,1
19,atlas,407:6755,407:6761,407:6908,2,1
19,atlas,407:6755,407:6761,407:6908,3,1
19,atlas,407:6755,407:6761,407:6908,4,1
19,atlas,407:6755,407:6761,407:6908,5,3
19,atlas,407:6755,407:6761,407:6908,6,1
19,atlas,407:6755,407:6761,407:6908,7,1
19,atlas,407:6755,407:6761,407:6908,8,1
19,atlas,407:6755,407:6761,407:6908,9,2
19,atlas,407:6755,407:6761,407:6908,10,1
19,atlas,407:6755,407:6761,407:6908,11,1
19,atlas,407:6755,407:6761,407:6908,12,1
19,atlas,407:6755,407:6761,407:6908,13,1
19,atlas,407:6755,407:6761,407:6908,14,2
19,atlas,407:6755,407:6761,407:6908,15,2
19,atlas,407:6755,407:6761,407:6908,16,3
19,atlas,407:6755,407:6761,407:6908,17,1
19,atlas,407:6755,407:6761,407:6908,18,1
19,atlas,407:6755,407:6761,407:6908,19,1
19,atlas,407:6755,407:6761,407:6908,20,4
19,atlas,407:6755,407:6761,407:6908,21,3
19,atlas,407:6755,407:6761,407:6908,22,1
19,atlas,407:6755,407:6761,407:6908,23,1
19,atlas,407:6755,407:6761,407:6908,24,2
19,atlas,407:6755,407:6761,407:6908,25,1
19,atlas,407:6755,407:6761,407:6908,26,1
19,atlas,407:6755,407:6761,407:6908,27,1
19,atlas,407:6755,407:6761,407:6908,28,3
19,atlas,407:6755,407:6761,407:6908,29,1
19,atlas,407:6755,407:6761,407:6908,30,2
19,atlas,407:6755,407:6761,407:6908,31,1
19,atlas,407:6755,407:6761,407:6908,32,1
19,atlas,407:6755,407:6761,407:6908,33,1
19,atlas,407:6755,407:6761,407:6908,34,1
19,atlas,407:6755,407:6761,407:6908,35,1
19,atlas,407:6755,407:6761,407:6908,36,1
20,atlas,407:6908,407:6932,407:6815,1,1
20,atlas,407:6908,407:6932,407:6815,2,1
20,atlas,407:6908,407:6932,407:6815,3,1
20,atlas,407:6908,407:6932,407:6815,4,1
20,atlas,407:6908,407:6932,407:6815,5,1
20,atlas,407:6908,407:6932,407:6815,6,1
20,atlas,407:6908,407:6932,407:6815,7,1
20,atlas,407:6908,407:6932,407:6815,8,1
20,atlas,407:6908,407:6932,407:6815,9,4
20,atlas,407:6908,407:6932,407:6815,10,1
20,atlas,407:6908,407:6932,407:6815,11,1
20,atlas,407:6908,407:6932,407:6815,12,1
20,atlas,407:6908,407:6932,407:6815,13,2
20,atlas,407:6908,407:6932,407:6815,14,2
20,atlas,407:6908,407:6932,407:6815,15,1
20,atlas,407:6908,407:6932,407:6815,16,1
20,atlas,407:6908,407:6932,407:6815,17,1
20,atlas,407:6908,407:6932,407:6815,18,1
20,atlas,407:6908,407:6932,407:6815,19,1
20,atlas,407:6908,407:6932,407:6815,20,3
20,atlas,407:6908,407:6932,407:6815,21,2
20,atlas,407:6908,407:6932,407:6815,22,1
20,atlas,407:6908,407:6932,407:6815,23,1
20,atlas,407:6908,407:6932,407:6815,24,1
20,atlas,407:6908,407:6932,407:6815,25,1
20,atlas,407:6908,407:6932,407:6815,26,1
20,atlas,407:6908,407:6932,407:6815,27,1
20,atlas,407:6908,407:6932,407:6815,28,1
20,atlas,407:6908,407:6932,407:6815,29,1
20,atlas,407:6908,407:6932,407:6815,30,2
20,atlas,407:6908,407:6932,407:6815,31,1
20,atlas,407:6908,407:6932,407:6815,32,1
20,atlas,407:6908,407:6932,407:6815,33,1
20,atlas,407:6908,407:6932,407:6815,34,1
20,atlas,407:6908,407:6932,407:6815,35,1
20,atlas,407:6908,407:6932,407:6815,36,1
21,atlas,407:6815,407:6838,407:6868,1,1
21,atlas,407:6815,407:6838,407:6868,2,1
21,atlas,407:6815,407:6838,407:6868,3,1
21,atlas,407:6815,407:6838,407:6868,4,1
21,atlas,407:6815,407:6838,407:6868,5,1
21,atlas,407:6815,407:6838,407:6868,6,1
21,atlas,407:6815,407:6838,407:6868,7,1
21,atlas,407:6815,407:6838,407:6868,8,1
21,atlas,407:6815,407:6838,407:6868,9,3
21,atlas,407:6815,407:6838,407:6868,10,1
21,atlas,407:6815,407:6838,407:6868,11,1
21,atlas,407:6815,407:6838,407:6868,12,1
21,atlas,407:6815,407:6838,407:6868,13,1
21,atlas,407:6815,407:6838,407:6868,14,3
21,atlas,407:6815,407:6838,407:6868,15,1
21,atlas,407:6815,407:6838,407:6868,16,1
21,atlas,407:6815,407:6838,407:6868,17,1
21,atlas,407:6815,407:6838,407:6868,18,1
21,atlas,407:6815,407:6838,407:6868,19,2
21,atlas,407:6815,407:6838,407:6868,20,4
21,atlas,407:6815,407:6838,407:6868,21,2
21,atlas,407:6815,407:6838,407:6868,22,1
21,atlas,407:6815,407:6838,407:6868,23,2
21,atlas,407:6815,407:6838,407:6868,24,1
21,atlas,407:6815,407:6838,407:6868,25,1
21,atlas,407:6815,407:6838,407:6868,26,1
21,atlas,407:6815,407:6838,407:6868,27,1
21,atlas,407:6815,407:6838,407:6868,28,1
21,atlas,407:6815,407:6838,407:6868,29,1
21,atlas,407:6815,407:6838,407:6868,30,2
21,atlas,407:6815,407:6838,407:6868,31,1
21,atlas,407:6815,407:6838,407:6868,32,1
21,atlas,407:6815,407:6838,407:6868,33,2
21,atlas,407:6815,407:6838,407:6868,34,1
21,atlas,407:6815,407:6838,407:6868,35,1
21,atlas,407:6815,407:6838,407:6868,36,1
22,atlas,407:6868,407:6878,407:6815,1,1
22,atlas,407:6868,407:6878,407:6815,2,1
22,atlas,407:6868,407:6878,407:6815,3,1
22,atlas,407:6868,407:6878,407:6815,4,1
22,atlas,407:6868,407:6878,407:6815,5,2
22,atlas,407:6868,407:6878,407:6815,6,1
22,atlas,407:6868,407:6878,407:6815,7,1
22,atlas,407:6868,407:6878,407:6815,8,1
22,atlas,407:6868,407:6878,407:6815,9,4
22,atlas,407:6868,407:6878,407:6815,10,1
22,atlas,407:6868,407:6878,407:6815,11,1
22,atlas,407:6868,407:6878,407:6815,12,1
22,atlas,407:6868,407:6878,407:6815,13,1
22,atlas,407:6868,407:6878,407:6815,14,1
22,atlas,407:6868,407:6878,407:6815,15,4
22,atlas,407:6868,407:6878,407:6815,16,1
22,atlas,407:6868,407:6878,407:6815,17,1
22,atlas,407:6868,407:6878,407:6815,18,2
22,atlas,407:6868,407:6878,407:6815,19,1
22,atlas,407:6868,407:6878,407:6815,20,5
22,atlas,407:6868,407:6878,407:6815,21,1
22,atlas,407:6868,407:6878,407:6815,22,1
22,atlas,407:6868,407:6878,407:6815,23,1
22,atlas,407:6868,407:6878,407:6815,24,2
22,atlas,407:6868,407:6878,407:6815,25,1
22,atlas,407:6868,407:6878,407:6815,26,1
22,atlas,407:6868,407:6878,407:6815,27,1
22,atlas,407:6868,407:6878,407:6815,28,1
22,atlas,407:6868,407:6878,407:6815,29,1
22,atlas,407:6868,407:6878,407:6815,30,1
22,atlas,407:6868,407:6878,407:6815,31,1
22,atlas,407:6868,407:6878,407:6815,32,1
22,atlas,407:6868,407:6878,407:6815,33,2
22,atlas,407:6868,407:6878,407:6815,34,1
22,atlas,407:6868,407:6878,407:6815,35,1
22,atlas,407:6868,407:6878,407:6815,36,1
23,atlas,407:6868,407:6903,407:6815,1,1
23,atlas,407:6868,407:6903,407:6815,2,1
23,atlas,407:6868,407:6903,407:6815,3,1
23,atlas,407:6868,407:6903,407:6815,4,1
23,atlas,407:6868,407:6903,407:6815,5,5
23,atlas,407:6868,407:6903,407:6815,6,1
23,atlas,407:6868,407:6903,407:6815,7,1
23,atlas,407:6868,407:6903,407:6815,8,1
23,atlas,407:6868,407:6903,407:6815,9,4
23,atlas,407:6868,407:6903,407:6815,10,1
23,atlas,407:6868,407:6903,407:6815,11,1
23,atlas,407:6868,407:6903,407:6815,12,1
23,atlas,407:6868,407:6903,407:6815,13,1
23,atlas,407:6868,407:6903,407:6815,14,1
23,atlas,407:6868,407:6903,407:6815,15,2
23,atlas,407:6868,407:6903,407:6815,16,1
23,atlas,407:6868,407:6903,407:6815,17,1
23,atlas,407:6868,407:6903,407:6815,18,2
23,atlas,407:6868,407:6903,407:6815,19,2
23,atlas,407:6868,407:6903,407:6815,20,4
23,atlas,407:6868,407:6903,407:6815,21,4
23,atlas,407:6868,407:6903,407:6815,22,1
23,atlas,407:6868,407:6903,407:6815,23,1
23,atlas,407:6868,407:6903,407:6815,24,1
23,atlas,407:6868,407:6903,407:6815,25,1
23,atlas,407:6868,407:6903,407:6815,26,1
23,atlas,407:6868,407:6903,407:6815,27,1
23,atlas,407:6868,407:6903,407:6815,28,1
